Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification/SDGs,ARB Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year,ACR Retirement Data,Updated 12-31-23,Total Credits Retired:,"31,956,128"
ACR556,2019,ACR-US-556-2019-1157-229946 to 260879,30934,2/3/2022,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,Maple Leaf Foods,,,11/24/2020 17:40,2022,,,,
ACR556,2019,ACR-US-556-2019-1157-260880 to 275585,14706,3/30/2022,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,Maple Leaf Foods,,,11/24/2020 17:40,2022,,,,
ACR556,2019,ACR-US-556-2019-1157-528202 to 529138,937,8/1/2022,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,"1st Climate Solutions DBA Brian R. Anderson, Inc.",,,11/24/2020 17:40,2022,,,,
ACR556,2019,ACR-US-556-2019-1157-526048 to 528201,2154,8/1/2022,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,"1st Climate Solutions DBA Brian R. Anderson, Inc.",,,11/24/2020 17:40,2022,,,,
ACR556,2019,ACR-US-556-2019-1517-1 to 991,991,8/17/2022,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 3.0,Winchester,VIRGINIA,US,,No,"1st Climate Solutions DBA Brian R. Anderson, Inc.",,,5/9/2022 20:24,2022,,,,
ACR556,2019,ACR-US-556-2019-1517-500938 to 505937,5000,11/15/2022,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 3.0,Winchester,VIRGINIA,US,,No,621,,,5/9/2022 20:24,2022,,,,
ACR556,2019,ACR-US-556-2019-1517-506253 to 506645,393,11/17/2022,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 3.0,Winchester,VIRGINIA,US,,No,801,On Behalf of Third Party,393t CO2e have been retired on behalf of Payapps Pty Ltd to offset emissions for the year ended 30 June 2022.,5/9/2022 20:24,2022,,,,
ACR556,2019,ACR-US-556-2019-1517-505938 to 506252,315,11/17/2022,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 3.0,Winchester,VIRGINIA,US,,No,801,On Behalf of Third Party,315t CO2e have been retired on behalf of FMI Works Pty Ltd to offset emissions for the year ended 30 June 2022.,5/9/2022 20:24,2022,,,,
ACR556,2019,ACR-US-556-2019-1157-501107 to 514617,13511,11/24/2022,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retirement on behalf of Customer ID 00080509 for its Carbon Purchase FY22,11/24/2020 17:40,2022,,,,
ACR556,2019,ACR-US-556-2019-1157-281933 to 319085,37153,1/12/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,Just Energy (U.S.) Corp.,Retail Program Requirements,Retired for Just Energy Voluntary 2019,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-275586 to 281932,6347,1/12/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,Just Energy (U.S.) Corp.,Retail Program Requirements,Retired for Just Energy Voluntary 2019,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1517-506886 to 521885,15000,2/1/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 3.0,Winchester,VIRGINIA,US,,No,621,Environmental Benefit,Retirement for Person or Organization,5/9/2022 20:24,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-431933 to 432082,150,2/2/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,Rubicon Carbon Services LLC,On Behalf of Third Party,Retire on behalf of Kirkland & Ellis LLP.,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-432083 to 432178,96,3/18/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,Rubicon Carbon Services LLC,On Behalf of Third Party,Retired on behalf of Rubicon Carbon customer,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-432179 to 434293,2115,3/23/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,Rubicon Carbon Services LLC,On Behalf of Third Party,Retired on behalf of Rubicon Carbon customer,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-434294 to 434295,2,4/21/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,Rubicon Carbon Services LLC,On Behalf of Third Party,Retired on Behalf of Rubicon Carbon,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-434296 to 434311,16,5/3/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,Rubicon Carbon Services LLC,On Behalf of Third Party,Retired on behalf of Rubicon Carbon customer,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-496768 to 498935,2168,6/5/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,"Climate Impact Partners, LLC",Environmental Benefit,Retired by Climate Impact Partners on behalf of Netjets Inc. and NetJets Inc. Owners.,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-499377 to 499588,212,6/5/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,"Climate Impact Partners, LLC",Environmental Benefit,Retired by Climate Impact Partners on behalf of Netjets Inc. and NetJets Inc. Owners.,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-498936 to 499376,441,6/5/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,"Climate Impact Partners, LLC",Environmental Benefit,Retired by Climate Impact Partners on behalf of NetJets Inc. and NetJets Inc. Owners.,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-499971 to 500190,220,8/15/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retired by Climate Impact Partners on behalf of Netjets Inc. and NetJets Inc. Owners.,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-499761 to 499970,210,8/15/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retired by Climate Impact Partners on behalf of Executive Jet Management and Executive Jet Management Owners.,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-499589 to 499760,172,8/15/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retired by Climate Impact Partners on behalf of Executive Jet Management and Executive Jet Management Owners.,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-496252 to 496307,56,8/15/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retired by Climate Impact Partners on behalf of Executive Jet Management and Executive Jet Management Owners.,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-496048 to 496144,97,8/15/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retired by Climate Impact Partners on behalf of Netjets Inc. and NetJets Inc. Owners.,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-524060 to 524130,71,8/15/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retired by Climate Impact Partners on behalf of Executive Jet Management and Executive Jet Management Owners.,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-514838 to 523876,9039,8/16/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,"Climate Impact Partners, LLC",On Behalf of Third Party,Retired by Climate Impact Partners on behalf of Netjets Inc. and NetJets Inc. Owners.,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1517-522036 to 525035,3000,10/16/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 3.0,Winchester,VIRGINIA,US,,No,"1st Climate Solutions DBA Brian R. Anderson, Inc.",On Behalf of Third Party,Retired in the name of ‰Teichert Aggregates -Woodlands',5/9/2022 20:24,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-319086 to 331932,12847,10/27/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,Just Energy (U.S.) Corp.,Retail Program Requirements,Bundled US OY2021,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-434312 to 434505,194,12/23/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,Rubicon Carbon Services LLC,On Behalf of Third Party,On behalf of Kirkland & Ellis LLP,11/24/2020 17:40,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-434506 to 436247,1742,12/28/2023,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,Rubicon Carbon Services LLC,On Behalf of Third Party,N/A,11/24/2020 17:40,2023,,,,
ACR557,2019,ACR-US-557-2019-1149-1 to 52,52,3/16/2021,Hudson Tech HFC Reclamation Project 2020-1,Industrial Process Emissions,Version 1.1,Champaign,ILLINOIS,US,,No,Hudson Technologies Company,,,11/19/2020 21:48,2021,,,,
ACR557,2019,ACR-US-557-2019-1149-65053 to 80052,15000,10/5/2021,Hudson Tech HFC Reclamation Project 2020-1,Industrial Process Emissions,Version 1.1,Champaign,ILLINOIS,US,,No,Blue Source,,,11/19/2020 21:48,2021,,,,
ACR557,2019,ACR-US-557-2019-1149-179784 to 182053,2270,5/24/2022,Hudson Tech HFC Reclamation Project 2020-1,Industrial Process Emissions,Version 1.1,Champaign,ILLINOIS,US,,No,Blue Source,,,11/19/2020 21:48,2022,,,,
ACR557,2019,ACR-US-557-2019-1149-182054 to 189916,7863,6/2/2022,Hudson Tech HFC Reclamation Project 2020-1,Industrial Process Emissions,Version 1.1,Champaign,ILLINOIS,US,,No,Blue Source,,,11/19/2020 21:48,2022,,,,
ACR557,2019,ACR-US-557-2019-1668-1 to 30000,30000,12/28/2022,Hudson Tech HFC Reclamation Project 2020-1,Industrial Process Emissions,Version 2.0,Champaign,ILLINOIS,US,,No,926,On Behalf of Third Party,"Retiring 30,000 credits for offset on behalf of Iron Mountain, Inc.",10/11/2022 21:23,2022,,,,
ACR557,2019,ACR-US-557-2019-1668-30001 to 37114,7114,3/20/2023,Hudson Tech HFC Reclamation Project 2020-1,Industrial Process Emissions,Version 2.0,Champaign,ILLINOIS,US,,No,"Anew Environmental, LLC",On Behalf of Third Party,"Credits retired on behalf of the L Catterton Small Parcels Carbon Neutral Shipping Program for its participating portfolio companies, May 2022 ? Oct 2022",10/11/2022 21:23,2023,,,,
ACR557,2019,ACR-US-557-2019-1668-37115 to 37243,129,5/10/2023,Hudson Tech HFC Reclamation Project 2020-1,Industrial Process Emissions,Version 2.0,Champaign,ILLINOIS,US,,No,"Anew Environmental, LLC",On Behalf of Third Party,"On Behalf of Treya Partners, LLC",10/11/2022 21:23,2023,,,,
ACR557,2019,ACR-US-557-2019-1668-73888 to 76887,3000,6/9/2023,Hudson Tech HFC Reclamation Project 2020-1,Industrial Process Emissions,Version 2.0,Champaign,ILLINOIS,US,,No,"Anew Environmental, LLC",On Behalf of Third Party,Blue Owl Capital Holdings LP for  YE 2022 Emissions,10/11/2022 21:23,2023,,,,
ACR558,2020,ACR-US-558-2020-1968-1 to 2963,2963,10/19/2023,Finite Carbon - Park Forestry IFM,Forest Carbon,Version 1.3,"St. Lawrence, Lewis, Hamilton, and Franklin counties in the state of New York and Caledonia, Windham and Windsor counties in the state of Vermont.",NEW YORK,US,,No,ACT Commodities Inc.,Environmental Benefit,ACT retires 2963 MTs on behalf of Green Places Client¡s consumption,6/27/2023 19:39,2023,,,,
ACR562,2020,ACR-US-562-2020-1416-1 to 5730,5730,10/4/2022,Finite Carbon - Hiawatha Sportsman's Club IFM,Forest Carbon,Version 1.3,"Luce and Mackinac County, MI",MICHIGAN,US,,No,274,,,12/28/2021 23:15,2022,,,,
ACR562,2020,ACR-US-562-2020-1416-25731 to 185730,160000,12/14/2023,Finite Carbon - Hiawatha Sportsman's Club IFM,Forest Carbon,Version 1.3,"Luce and Mackinac County, MI",MICHIGAN,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,ACT Commodities Inc.,Environmental Benefit,on behalf of the City of Palo Alto,12/28/2021 23:15,2023,,,,
ACR564,2019,ACR-US-564-2019-1231-1 to 112,112,3/2/2022,Tradewater HFC Reclamation,Industrial Process Emissions,Version 1.1,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",,,3/23/2021 17:21,2022,,,,
ACR564,2020,ACR-US-564-2020-1230-1 to 7201,7201,3/2/2022,Tradewater HFC Reclamation,Industrial Process Emissions,Version 1.1,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",,,3/23/2021 17:21,2022,,,,
ACR564,2020,ACR-US-564-2020-1619-1 to 360,360,11/28/2022,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Sunburst Hospitality Corporation/Comfort Inn by the Bay,8/4/2022 17:11,2022,,,,
ACR564,2020,ACR-US-564-2020-1619-361 to 450,90,12/13/2022,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Sunburst Hospitality Corporation/Comfort Inn by the Bay,8/4/2022 17:11,2022,,,,
ACR564,2020,ACR-US-564-2020-1619-451 to 692,242,12/16/2022,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Microsoft's Carbon Neutral .NET Conference 2022 Event,8/4/2022 17:11,2022,,,,
ACR564,2020,ACR-US-564-2020-1619-693 to 782,90,1/3/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Sunburst Hospitality Corporation/Comfort Inn by the Bay December 2022,8/4/2022 17:11,2023,,,,
ACR564,2019,ACR-US-564-2019-1620-1 to 25,25,2/6/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,25 tons were used to offset booth visitor¡s travel in 2022 for the Collision Conference.,8/4/2022 17:11,2023,,,,
ACR564,2020,ACR-US-564-2020-1619-873 to 1967,1095,2/6/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,"1,095 tons were used to offset booth visitor¡s travel in 2021 at AWS¡s annual conference.",8/4/2022 17:11,2023,,,,
ACR564,2020,ACR-US-564-2020-1619-783 to 872,90,2/6/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Sunburst Hospitality Corporation/Comfort Inn by the Bay,8/4/2022 17:11,2023,,,,
ACR564,2020,ACR-US-564-2020-1619-1968 to 2057,90,3/20/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Sunburst Hospitality Corporation/Comfort Inn by the Bay,8/4/2022 17:11,2023,,,,
ACR564,2020,ACR-US-564-2020-1619-2058 to 2100,43,3/23/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Lynx Asset Management,8/4/2022 17:11,2023,,,,
ACR564,2019,ACR-US-564-2019-1620-26 to 47,22,4/10/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Sunburst Hospitality Corporation/Comfort Inn by the Bay (March Pt 1),8/4/2022 17:11,2023,,,,
ACR564,2020,ACR-US-564-2020-1619-2101 to 2168,68,4/10/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Sunburst Hospitality Corporation/Comfort Inn by the Bay (March Pt2),8/4/2022 17:11,2023,,,,
ACR564,2020,ACR-US-564-2020-1619-2169 to 2258,90,4/17/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Sunburst Hospitality Corporation/Comfort Inn by the Bay April 2023,8/4/2022 17:11,2023,,,,
ACR564,2020,ACR-US-564-2020-1619-2593 to 2759,167,5/3/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Thoughtworks March 2023 Subscription,8/4/2022 17:11,2023,,,,
ACR564,2020,ACR-US-564-2020-1619-2426 to 2592,167,5/3/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Thoughtworks February 2023 Subscription,8/4/2022 17:11,2023,,,,
ACR564,2020,ACR-US-564-2020-1619-2259 to 2425,167,5/3/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Thoughtworks January 2023 Subscription,8/4/2022 17:11,2023,,,,
ACR564,2020,ACR-US-564-2020-1619-2760 to 2926,167,5/22/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Thoughtworks April 2023 Subscription,8/4/2022 17:11,2023,,,,
ACR564,2020,ACR-US-564-2020-1619-2927 to 2992,66,6/6/2023,Tradewater HFC Reclamation,Industrial Process Emissions,Version 2.0,Chicago,ILLINOIS,US,,No,"Tradewater, LLC",On Behalf of Third Party,Thoughtworks,8/4/2022 17:11,2023,,,,
ACR566,2020,ACR-US-566-2020-1549-14735 to 15734,1000,6/30/2022,Anew - 100-Mile Wilderness  Forestry Project,Forest Carbon,Version 1.3,Northern Maine,MAINE,US,,No,Blue Source,,,6/1/2022 17:22,2022,,,,
ACR566,2020,ACR-US-566-2020-1550-1 to 1525,1525,6/30/2022,Anew - 100-Mile Wilderness  Forestry Project,Forest Carbon,Version 1.3,Northern Maine,MAINE,US,,No,Blue Source,,,6/1/2022 17:22,2022,,,,
ACR566,2021,ACR-US-566-2021-1547-10267 to 11695,1429,6/30/2022,Anew - 100-Mile Wilderness  Forestry Project,Forest Carbon,Version 1.3,Northern Maine,MAINE,US,,No,Blue Source,,,6/1/2022 17:22,2022,,,,
ACR566,2021,ACR-US-566-2021-1547-11696 to 11942,247,8/17/2022,Anew - 100-Mile Wilderness  Forestry Project,Forest Carbon,Version 1.3,Northern Maine,MAINE,US,,No,Blue Source,,,6/1/2022 17:22,2022,,,,
ACR566,2020,ACR-US-566-2020-1549-15735 to 16377,643,12/28/2022,Anew - 100-Mile Wilderness  Forestry Project,Forest Carbon,Version 1.3,Northern Maine,MAINE,US,,No,503,Environmental Benefit,These carbon offsets are being retired to offset ENGIE North America's business travel emissions for the calendar year of 2021.,6/1/2022 17:22,2022,,,,
ACR566,2022,ACR-US-566-2022-1691-1 to 1259,1259,7/18/2023,Anew - 100-Mile Wilderness  Forestry Project,Forest Carbon,Version 1.3,Northern Maine,MAINE,US,,No,Blue Source,On Behalf of Third Party,Retired on behalf of Bowdoin College,11/21/2022 17:29,2023,,,,
ACR566,2021,ACR-US-566-2021-1693-1 to 2628,2628,9/11/2023,Anew - 100-Mile Wilderness  Forestry Project,Forest Carbon,Version 1.3,Northern Maine,MAINE,US,,No,Blue Source,On Behalf of Third Party,"Mitigate Embodied Carbon (A1-5) of Units 1-3 Merton Drive, Redmoor, Milton Keynes, UK, for UKGBC Net Zero Carbon Construction",11/21/2022 17:29,2023,,,,
